,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
149,1,2,False,Graphic designer,1,lexical,6,arial,different,word,Sure word,1.0,,,2803.0,7.938445551164788,22,ok,30-04-2019 19:02
150,1,2,False,Graphic designer,1,lexical,7,arial,since,word,Sure word,1.0,,,1690.0,7.432483807917119,22,ok,30-04-2019 19:02
151,1,2,False,Graphic designer,1,lexical,8,arial,distecties,non-word,Probably non-word,1.0,,,2369.0,7.7702232041587855,22,ok,30-04-2019 19:02
152,1,2,False,Graphic designer,1,lexical,9,arial,water,word,Sure word,1.0,,,1645.0,7.405495663199472,22,ok,30-04-2019 19:02
153,1,2,False,Graphic designer,1,lexical,10,arial,falling,word,Sure word,1.0,,,1600.0,7.3777589082278725,22,ok,30-04-2019 19:02
154,1,2,False,Graphic designer,1,lexical,11,arial,studies,word,Sure word,1.0,,,1866.0,7.531552381407289,22,ok,30-04-2019 19:02
155,1,2,False,Graphic designer,1,lexical,12,arial,roaked,non-word,Probably non-word,1.0,,,2634.0,7.876258882303226,22,ok,30-04-2019 19:02
156,1,2,False,Graphic designer,1,lexical,13,arial,discovered,word,Sure word,1.0,,,1749.0,7.466799475018602,22,ok,30-04-2019 19:02
157,1,2,False,Graphic designer,1,lexical,14,arial,hands,word,Sure word,1.0,,,1469.0,7.292337176173877,22,ok,30-04-2019 19:02
158,1,2,False,Graphic designer,1,lexical,15,arial,mothortere,non-word,Probably non-word,1.0,,,3120.0,8.045588280803528,22,ok,30-04-2019 19:02
159,1,2,False,Graphic designer,1,lexical,16,arial,convence,non-word,Sure non-word,1.0,,,3206.0,8.072779333169498,22,ok,30-04-2019 19:02
160,1,2,False,Graphic designer,1,lexical,17,arial,folitties,non-word,Probably word,0.0,,,3550.0,8.174702882469461,22,ok,30-04-2019 19:02
161,1,2,False,Graphic designer,1,lexical,18,arial,reported,word,Sure word,1.0,,,1675.0,7.423568444259167,22,ok,30-04-2019 19:02
162,1,2,False,Graphic designer,1,lexical,19,arial,rementable,non-word,Probably non-word,1.0,,,2660.0,7.886081401775745,22,ok,30-04-2019 19:02
163,1,2,False,Graphic designer,1,lexical,20,arial,weeks,word,Sure word,1.0,,,1603.0,7.3796321526095525,22,ok,30-04-2019 19:02
164,1,2,False,Graphic designer,1,recognition,1,arial,familiar,word,Sure not seen,1.0,not seen,falling,5263.0,8.56845648535378,22,ok,30-04-2019 19:02
165,1,2,False,Graphic designer,1,recognition,2,arial,distecties,non-word,Probably seen,1.0,seen,distecties,3385.0,8.127109185346375,22,ok,30-04-2019 19:02
166,1,2,False,Graphic designer,1,recognition,3,arial,hands,word,Sure seen,1.0,seen,hands,1405.0,7.247792581767846,22,ok,30-04-2019 19:02
167,1,2,False,Graphic designer,1,recognition,4,arial,actual,word,Sure seen,1.0,seen,actual,1499.0,7.312553498102598,22,ok,30-04-2019 19:02
168,1,2,False,Graphic designer,1,recognition,5,arial,discussed,word,Probably not seen,1.0,not seen,discovered,3266.0,8.09132127353041,22,ok,30-04-2019 19:02
169,1,2,False,Graphic designer,1,recognition,6,arial,remernal,non-word,Sure not seen,1.0,not seen,rementable,2169.0,7.682021510826875,22,ok,30-04-2019 19:02
170,1,2,False,Graphic designer,1,recognition,7,arial,water,word,Sure seen,1.0,seen,water,1649.0,7.407924322559599,22,ok,30-04-2019 19:02
171,1,2,False,Graphic designer,1,recognition,8,arial,since,word,Sure seen,1.0,seen,since,1345.0,7.20414929203594,22,ok,30-04-2019 19:02
