,Study ID,Participant ID,Native,Designer,Test ID,Test type,Trial ID,Font,Sample,Category,Response,Correct,Seen,Foil,Response time,JoM,JoL,Date
1348,Pilot,18,yes,Non-designer,2,lexical,17,inputsans,council,word,Sure word,1,,,641,50,very easy to read,28-01-2019 11:26
1349,Pilot,18,yes,Non-designer,2,lexical,18,inputsans,chairman,word,Sure word,1,,,673,50,very easy to read,28-01-2019 11:26
1350,Pilot,18,yes,Non-designer,2,lexical,19,inputsans,shass,non-word,Sure word,0,,,694,50,very easy to read,28-01-2019 11:26
1351,Pilot,18,yes,Non-designer,2,lexical,20,inputsans,appearance,word,Sure word,1,,,681,50,very easy to read,28-01-2019 11:26
1352,Pilot,18,yes,Non-designer,2,recognition,1,inputsans,somewhat,word,Sure seen,0,non-seen,,2007,50,very easy to read,28-01-2019 11:26
1353,Pilot,18,yes,Non-designer,2,recognition,2,inputsans,spectrition,non-word,Sure seen,0,non-seen,,655,50,very easy to read,28-01-2019 11:26
1354,Pilot,18,yes,Non-designer,2,recognition,3,inputsans,increved,non-word,Sure seen,1,seen,,631,50,very easy to read,28-01-2019 11:26
1355,Pilot,18,yes,Non-designer,2,recognition,4,inputsans,chairman,word,Sure seen,1,seen,,624,50,very easy to read,28-01-2019 11:26
1356,Pilot,18,yes,Non-designer,2,recognition,5,inputsans,misher,non-word,Sure seen,0,non-seen,,600,50,very easy to read,28-01-2019 11:26
1357,Pilot,18,yes,Non-designer,2,recognition,6,inputsans,newspable,non-word,Sure seen,1,seen,,657,50,very easy to read,28-01-2019 11:26
1358,Pilot,18,yes,Non-designer,2,recognition,7,inputsans,normit,non-word,Sure seen,0,non-seen,,718,50,very easy to read,28-01-2019 11:26
1359,Pilot,18,yes,Non-designer,2,recognition,8,inputsans,public,word,Sure seen,0,non-seen,,650,50,very easy to read,28-01-2019 11:26
1360,Pilot,18,yes,Non-designer,2,recognition,9,inputsans,curious,word,Sure seen,1,seen,,663,50,very easy to read,28-01-2019 11:26
1361,Pilot,18,yes,Non-designer,2,recognition,10,inputsans,comend,non-word,Sure seen,1,seen,,688,50,very easy to read,28-01-2019 11:26
1362,Pilot,18,yes,Non-designer,2,recognition,11,inputsans,military,word,Sure seen,1,seen,,753,50,very easy to read,28-01-2019 11:26
1363,Pilot,18,yes,Non-designer,2,recognition,12,inputsans,relatric,non-word,Sure seen,0,non-seen,,727,50,very easy to read,28-01-2019 11:26
1364,Pilot,18,yes,Non-designer,2,recognition,13,inputsans,attention,word,Sure seen,0,non-seen,,706,50,very easy to read,28-01-2019 11:26
1365,Pilot,18,yes,Non-designer,2,recognition,14,inputsans,ceady,non-word,Sure seen,1,seen,,767,50,very easy to read,28-01-2019 11:26
1366,Pilot,18,yes,Non-designer,2,recognition,15,inputsans,concern,word,Sure seen,0,non-seen,,688,50,very easy to read,28-01-2019 11:26
1367,Pilot,18,yes,Non-designer,2,recognition,16,inputsans,while,word,Sure seen,1,seen,,687,50,very easy to read,28-01-2019 11:26
1368,Pilot,19,yes,Non-designer,1,lexical,1,inputsans,explained,word,Sure word,1,,,1512,39,very easy to read,28-01-2019 11:07
1369,Pilot,19,yes,Non-designer,1,lexical,2,inputsans,trutal,non-word,Sure non-word,1,,,1737,39,very easy to read,28-01-2019 11:07
1370,Pilot,19,yes,Non-designer,1,lexical,3,inputsans,served,word,Sure word,1,,,1576,39,very easy to read,28-01-2019 11:07
1371,Pilot,19,yes,Non-designer,1,lexical,4,inputsans,faitain,non-word,Sure non-word,1,,,1471,39,very easy to read,28-01-2019 11:07
1372,Pilot,19,yes,Non-designer,1,lexical,5,inputsans,carturences,non-word,Sure non-word,1,,,1416,39,very easy to read,28-01-2019 11:07
1373,Pilot,19,yes,Non-designer,1,lexical,6,inputsans,offer,word,Sure word,1,,,1464,39,very easy to read,28-01-2019 11:07
1374,Pilot,19,yes,Non-designer,1,lexical,7,inputsans,magnivately,non-word,Sure non-word,1,,,1649,39,very easy to read,28-01-2019 11:07
1375,Pilot,19,yes,Non-designer,1,lexical,8,inputsans,secent,non-word,Sure non-word,1,,,1296,39,very easy to read,28-01-2019 11:07
1376,Pilot,19,yes,Non-designer,1,lexical,9,inputsans,childity,non-word,Sure non-word,1,,,1351,39,very easy to read,28-01-2019 11:07
1377,Pilot,19,yes,Non-designer,1,lexical,10,inputsans,became,word,Sure word,1,,,1648,39,very easy to read,28-01-2019 11:07
1378,Pilot,19,yes,Non-designer,1,lexical,11,inputsans,order,word,Sure word,1,,,1273,39,very easy to read,28-01-2019 11:07
1379,Pilot,19,yes,Non-designer,1,lexical,12,inputsans,compagency,non-word,Sure non-word,1,,,2263,39,very easy to read,28-01-2019 11:07
1380,Pilot,19,yes,Non-designer,1,lexical,13,inputsans,carrying,word,Sure word,1,,,1520,39,very easy to read,28-01-2019 11:07
1381,Pilot,19,yes,Non-designer,1,lexical,14,inputsans,lisertant,non-word,Sure non-word,1,,,2362,39,very easy to read,28-01-2019 11:07
1382,Pilot,19,yes,Non-designer,1,lexical,15,inputsans,preance,non-word,Sure non-word,1,,,1413,39,very easy to read,28-01-2019 11:07
1383,Pilot,19,yes,Non-designer,1,lexical,16,inputsans,director,word,Sure word,1,,,1352,39,very easy to read,28-01-2019 11:07
1384,Pilot,19,yes,Non-designer,1,lexical,17,inputsans,scene,word,Sure word,1,,,1002,39,very easy to read,28-01-2019 11:07
1385,Pilot,19,yes,Non-designer,1,lexical,18,inputsans,opergence,non-word,Sure non-word,1,,,1656,39,very easy to read,28-01-2019 11:07
1386,Pilot,19,yes,Non-designer,1,lexical,19,inputsans,ordinary,word,Sure word,1,,,1488,39,very easy to read,28-01-2019 11:07
1387,Pilot,19,yes,Non-designer,1,lexical,20,inputsans,being,word,Sure word,1,,,992,39,very easy to read,28-01-2019 11:07
1388,Pilot,19,yes,Non-designer,1,recognition,1,inputsans,carturences,non-word,Sure seen,1,seen,,2177,39,very easy to read,28-01-2019 11:07
1389,Pilot,19,yes,Non-designer,1,recognition,2,inputsans,content,word,Probably not seen,0.6666666666666667,non-seen,,4839,39,very easy to read,28-01-2019 11:07
1390,Pilot,19,yes,Non-designer,1,recognition,3,inputsans,opholution,non-word,Sure not seen,1,non-seen,,1840,39,very easy to read,28-01-2019 11:07
1391,Pilot,19,yes,Non-designer,1,recognition,4,inputsans,faitain,non-word,Sure not seen,0,seen,,1751,39,very easy to read,28-01-2019 11:07
1392,Pilot,19,yes,Non-designer,1,recognition,5,inputsans,outside,word,Probably not seen,0.6666666666666667,non-seen,,2128,39,very easy to read,28-01-2019 11:07
1393,Pilot,19,yes,Non-designer,1,recognition,6,inputsans,couster,non-word,Probably not seen,0.6666666666666667,non-seen,,1539,39,very easy to read,28-01-2019 11:07
1394,Pilot,19,yes,Non-designer,1,recognition,7,inputsans,secent,non-word,Probably seen,0.6666666666666666,seen,,2421,39,very easy to read,28-01-2019 11:07
1395,Pilot,19,yes,Non-designer,1,recognition,8,inputsans,being,word,Probably seen,0.6666666666666666,seen,,1376,39,very easy to read,28-01-2019 11:07
1396,Pilot,19,yes,Non-designer,1,recognition,9,inputsans,scene,word,Probably seen,0.6666666666666666,seen,,1704,39,very easy to read,28-01-2019 11:07
1397,Pilot,19,yes,Non-designer,1,recognition,10,inputsans,preance,non-word,Sure seen,1,seen,,2167,39,very easy to read,28-01-2019 11:07
1398,Pilot,19,yes,Non-designer,1,recognition,11,inputsans,served,word,Sure seen,1,seen,,1521,39,very easy to read,28-01-2019 11:07
1399,Pilot,19,yes,Non-designer,1,recognition,12,inputsans,occurred,word,Sure not seen,1,non-seen,,1896,39,very easy to read,28-01-2019 11:07
1400,Pilot,19,yes,Non-designer,1,recognition,13,inputsans,macrector,non-word,Probably not seen,0.6666666666666667,non-seen,,2097,39,very easy to read,28-01-2019 11:07
1401,Pilot,19,yes,Non-designer,1,recognition,14,inputsans,order,word,Probably seen,0.6666666666666666,seen,,1679,39,very easy to read,28-01-2019 11:07
1402,Pilot,19,yes,Non-designer,1,recognition,15,inputsans,temarrences,non-word,Sure not seen,1,non-seen,,1697,39,very easy to read,28-01-2019 11:07
1403,Pilot,19,yes,Non-designer,1,recognition,16,inputsans,business,word,Probably seen,0.33333333333333337,non-seen,,1839,39,very easy to read,28-01-2019 11:07
1404,Pilot,19,yes,Non-designer,2,lexical,1,sansforgetica,television,word,Sure word,1,,,1923,42,ok,28-01-2019 11:07
1405,Pilot,19,yes,Non-designer,2,lexical,2,sansforgetica,plants,word,Sure word,1,,,1367,42,ok,28-01-2019 11:07
1406,Pilot,19,yes,Non-designer,2,lexical,3,sansforgetica,today,word,Sure word,1,,,1202,42,ok,28-01-2019 11:07
1407,Pilot,19,yes,Non-designer,2,lexical,4,sansforgetica,requinest,non-word,Sure non-word,1,,,1776,42,ok,28-01-2019 11:07
1408,Pilot,19,yes,Non-designer,2,lexical,5,sansforgetica,spectiation,non-word,Sure non-word,1,,,2150,42,ok,28-01-2019 11:07
1409,Pilot,19,yes,Non-designer,2,lexical,6,sansforgetica,exectorial,non-word,Sure non-word,1,,,2672,42,ok,28-01-2019 11:07
1410,Pilot,19,yes,Non-designer,2,lexical,7,sansforgetica,morking,non-word,Sure non-word,1,,,2664,42,ok,28-01-2019 11:07
1411,Pilot,19,yes,Non-designer,2,lexical,8,sansforgetica,newspapers,word,Sure word,1,,,1537,42,ok,28-01-2019 11:07
1412,Pilot,19,yes,Non-designer,2,lexical,9,sansforgetica,brother,word,Sure word,1,,,1033,42,ok,28-01-2019 11:07
1413,Pilot,19,yes,Non-designer,2,lexical,10,sansforgetica,happy,word,Sure word,1,,,942,42,ok,28-01-2019 11:07
1414,Pilot,19,yes,Non-designer,2,lexical,11,sansforgetica,repearated,non-word,Sure non-word,1,,,2408,42,ok,28-01-2019 11:07
1415,Pilot,19,yes,Non-designer,2,lexical,12,sansforgetica,instance,word,Sure word,1,,,1737,42,ok,28-01-2019 11:07
1416,Pilot,19,yes,Non-designer,2,lexical,13,sansforgetica,fissity,non-word,Sure non-word,1,,,1848,42,ok,28-01-2019 11:07
1417,Pilot,19,yes,Non-designer,2,lexical,14,sansforgetica,repartment,non-word,Sure non-word,1,,,2207,42,ok,28-01-2019 11:07
1418,Pilot,19,yes,Non-designer,2,lexical,15,sansforgetica,eviderood,non-word,Sure non-word,1,,,1737,42,ok,28-01-2019 11:07
1419,Pilot,19,yes,Non-designer,2,lexical,16,sansforgetica,favour,word,Sure word,1,,,1782,42,ok,28-01-2019 11:07
1420,Pilot,19,yes,Non-designer,2,lexical,17,sansforgetica,ancient,word,Sure word,1,,,1312,42,ok,28-01-2019 11:07
1421,Pilot,19,yes,Non-designer,2,lexical,18,sansforgetica,style,word,Sure word,1,,,1017,42,ok,28-01-2019 11:07
1422,Pilot,19,yes,Non-designer,2,lexical,19,sansforgetica,briends,non-word,Sure non-word,1,,,1912,42,ok,28-01-2019 11:07
1423,Pilot,19,yes,Non-designer,2,lexical,20,sansforgetica,broblem,non-word,Sure non-word,1,,,1577,42,ok,28-01-2019 11:07
1424,Pilot,19,yes,Non-designer,2,recognition,1,sansforgetica,repearated,non-word,Probably seen,0.6666666666666666,seen,,2343,42,ok,28-01-2019 11:07
1425,Pilot,19,yes,Non-designer,2,recognition,2,sansforgetica,today,word,Probably not seen,0.3333333333333333,seen,,1537,42,ok,28-01-2019 11:07
1426,Pilot,19,yes,Non-designer,2,recognition,3,sansforgetica,spectiation,non-word,Sure seen,1,seen,,2719,42,ok,28-01-2019 11:07
1427,Pilot,19,yes,Non-designer,2,recognition,4,sansforgetica,books,word,Probably not seen,0.6666666666666667,non-seen,,2520,42,ok,28-01-2019 11:07
1428,Pilot,19,yes,Non-designer,2,recognition,5,sansforgetica,edgins,non-word,Sure not seen,1,non-seen,,1890,42,ok,28-01-2019 11:07
1429,Pilot,19,yes,Non-designer,2,recognition,6,sansforgetica,becieve,non-word,Sure not seen,1,non-seen,,1942,42,ok,28-01-2019 11:07
1430,Pilot,19,yes,Non-designer,2,recognition,7,sansforgetica,families,word,Sure not seen,1,non-seen,,1440,42,ok,28-01-2019 11:07
1431,Pilot,19,yes,Non-designer,2,recognition,8,sansforgetica,style,word,Probably seen,0.6666666666666666,seen,,1488,42,ok,28-01-2019 11:07
1432,Pilot,19,yes,Non-designer,2,recognition,9,sansforgetica,miney,non-word,Probably not seen,0.6666666666666667,non-seen,,1944,42,ok,28-01-2019 11:07
1433,Pilot,19,yes,Non-designer,2,recognition,10,sansforgetica,repartment,non-word,Sure seen,1,seen,,1928,42,ok,28-01-2019 11:07
1434,Pilot,19,yes,Non-designer,2,recognition,11,sansforgetica,broblem,non-word,Sure seen,1,seen,,1744,42,ok,28-01-2019 11:07
1435,Pilot,19,yes,Non-designer,2,recognition,12,sansforgetica,instance,word,Probably seen,0.6666666666666666,seen,,1808,42,ok,28-01-2019 11:07
1436,Pilot,19,yes,Non-designer,2,recognition,13,sansforgetica,pleased,word,Probably seen,0.33333333333333337,non-seen,,1329,42,ok,28-01-2019 11:07
1437,Pilot,19,yes,Non-designer,2,recognition,14,sansforgetica,remangth,non-word,Sure not seen,1,non-seen,,1839,42,ok,28-01-2019 11:07
1438,Pilot,19,yes,Non-designer,2,recognition,15,sansforgetica,tears,word,Sure not seen,1,non-seen,,1425,42,ok,28-01-2019 11:07
1439,Pilot,19,yes,Non-designer,2,recognition,16,sansforgetica,ancient,word,Sure seen,1,seen,,1848,42,ok,28-01-2019 11:07
1440,Pilot,20,yes,Non-designer,1,lexical,1,sansforgetica,forms,word,Sure word,1,,,5785,42,difficult to read,28-01-2019 10:59
1441,Pilot,20,yes,Non-designer,1,lexical,2,sansforgetica,delident,non-word,Sure non-word,1,,,1848,42,difficult to read,28-01-2019 10:59
1442,Pilot,20,yes,Non-designer,1,lexical,3,sansforgetica,overicted,non-word,Sure non-word,1,,,2536,42,difficult to read,28-01-2019 10:59
1443,Pilot,20,yes,Non-designer,1,lexical,4,sansforgetica,relations,word,Sure word,1,,,1647,42,difficult to read,28-01-2019 10:59
1444,Pilot,20,yes,Non-designer,1,lexical,5,sansforgetica,enemy,word,Sure word,1,,,1073,42,difficult to read,28-01-2019 10:59
1445,Pilot,20,yes,Non-designer,1,lexical,6,sansforgetica,wathed,non-word,Sure non-word,1,,,2087,42,difficult to read,28-01-2019 10:59
1446,Pilot,20,yes,Non-designer,1,lexical,7,sansforgetica,simplete,non-word,Sure non-word,1,,,2027,42,difficult to read,28-01-2019 10:59
1447,Pilot,20,yes,Non-designer,1,lexical,8,sansforgetica,wessing,non-word,Sure non-word,1,,,1910,42,difficult to read,28-01-2019 10:59
1448,Pilot,20,yes,Non-designer,1,lexical,9,sansforgetica,chaped,non-word,Sure non-word,1,,,2463,42,difficult to read,28-01-2019 10:59
1449,Pilot,20,yes,Non-designer,1,lexical,10,sansforgetica,campaign,word,Sure word,1,,,2009,42,difficult to read,28-01-2019 10:59
1450,Pilot,20,yes,Non-designer,1,lexical,11,sansforgetica,authorities,word,Sure word,1,,,2142,42,difficult to read,28-01-2019 10:59
1451,Pilot,20,yes,Non-designer,1,lexical,12,sansforgetica,utimunation,non-word,Sure non-word,1,,,3394,42,difficult to read,28-01-2019 10:59
1452,Pilot,20,yes,Non-designer,1,lexical,13,sansforgetica,television,word,Sure word,1,,,1584,42,difficult to read,28-01-2019 10:59
1453,Pilot,20,yes,Non-designer,1,lexical,14,sansforgetica,mostly,word,Sure word,1,,,1369,42,difficult to read,28-01-2019 10:59
1454,Pilot,20,yes,Non-designer,1,lexical,15,sansforgetica,hills,word,Sure word,1,,,1286,42,difficult to read,28-01-2019 10:59
1455,Pilot,20,yes,Non-designer,1,lexical,16,sansforgetica,happered,non-word,Sure non-word,1,,,2496,42,difficult to read,28-01-2019 10:59
1456,Pilot,20,yes,Non-designer,1,lexical,17,sansforgetica,pollowism,non-word,Sure non-word,1,,,2881,42,difficult to read,28-01-2019 10:59
1457,Pilot,20,yes,Non-designer,1,lexical,18,sansforgetica,defernable,non-word,Sure non-word,1,,,1903,42,difficult to read,28-01-2019 10:59
1458,Pilot,20,yes,Non-designer,1,lexical,19,sansforgetica,girls,word,Sure word,1,,,1656,42,difficult to read,28-01-2019 10:59
1459,Pilot,20,yes,Non-designer,1,lexical,20,sansforgetica,share,word,Sure word,1,,,2689,42,difficult to read,28-01-2019 10:59
1460,Pilot,20,yes,Non-designer,1,recognition,1,sansforgetica,overicted,non-word,Probably seen,0.6666666666666666,seen,,4040,42,difficult to read,28-01-2019 10:59
1461,Pilot,20,yes,Non-designer,1,recognition,2,sansforgetica,horeations,non-word,Sure not seen,1,non-seen,,2543,42,difficult to read,28-01-2019 10:59
1462,Pilot,20,yes,Non-designer,1,recognition,3,sansforgetica,wesisty,non-word,Sure not seen,1,non-seen,,1728,42,difficult to read,28-01-2019 10:59
1463,Pilot,20,yes,Non-designer,1,recognition,4,sansforgetica,available,word,Probably not seen,0.6666666666666667,non-seen,,2304,42,difficult to read,28-01-2019 10:59
1464,Pilot,20,yes,Non-designer,1,recognition,5,sansforgetica,campaign,word,Probably seen,0.6666666666666666,seen,,2017,42,difficult to read,28-01-2019 10:59
1465,Pilot,20,yes,Non-designer,1,recognition,6,sansforgetica,simplete,non-word,Probably seen,0.6666666666666666,seen,,2487,42,difficult to read,28-01-2019 10:59
1466,Pilot,20,yes,Non-designer,1,recognition,7,sansforgetica,remembered,word,Probably not seen,0.6666666666666667,non-seen,,2463,42,difficult to read,28-01-2019 10:59
1467,Pilot,20,yes,Non-designer,1,recognition,8,sansforgetica,forms,word,Probably seen,0.6666666666666666,seen,,6343,42,difficult to read,28-01-2019 10:59
1468,Pilot,20,yes,Non-designer,1,recognition,9,sansforgetica,discinuing,non-word,Sure not seen,1,non-seen,,2642,42,difficult to read,28-01-2019 10:59
1469,Pilot,20,yes,Non-designer,1,recognition,10,sansforgetica,enemy,word,Probably seen,0.6666666666666666,seen,,2087,42,difficult to read,28-01-2019 10:59
1470,Pilot,20,yes,Non-designer,1,recognition,11,sansforgetica,chaped,non-word,Probably seen,0.6666666666666666,seen,,2104,42,difficult to read,28-01-2019 10:59
1471,Pilot,20,yes,Non-designer,1,recognition,12,sansforgetica,mostly,word,Sure seen,1,seen,,1721,42,difficult to read,28-01-2019 10:59
1472,Pilot,20,yes,Non-designer,1,recognition,13,sansforgetica,horses,word,Sure not seen,1,non-seen,,2202,42,difficult to read,28-01-2019 10:59
1473,Pilot,20,yes,Non-designer,1,recognition,14,sansforgetica,utimunation,non-word,Sure seen,1,seen,,3006,42,difficult to read,28-01-2019 10:59
1474,Pilot,20,yes,Non-designer,1,recognition,15,sansforgetica,partnestion,non-word,Sure not seen,1,non-seen,,2088,42,difficult to read,28-01-2019 10:59
1475,Pilot,20,yes,Non-designer,1,recognition,16,sansforgetica,somewhere,word,Probably seen,0.33333333333333337,non-seen,,2415,42,difficult to read,28-01-2019 10:59
1476,Pilot,20,yes,Non-designer,2,lexical,1,inputsans,effect,word,Sure word,1,,,3218,52,easy to read,28-01-2019 10:59
1477,Pilot,20,yes,Non-designer,2,lexical,2,inputsans,worked,word,Sure word,1,,,1311,52,easy to read,28-01-2019 10:59
1478,Pilot,20,yes,Non-designer,2,lexical,3,inputsans,decommental,non-word,Sure non-word,1,,,1568,52,easy to read,28-01-2019 10:59
1479,Pilot,20,yes,Non-designer,2,lexical,4,inputsans,splectore,non-word,Sure non-word,1,,,1968,52,easy to read,28-01-2019 10:59
1480,Pilot,20,yes,Non-designer,2,lexical,5,inputsans,gatimasher,non-word,Sure non-word,1,,,2674,52,easy to read,28-01-2019 10:59
1481,Pilot,20,yes,Non-designer,2,lexical,6,inputsans,accumplate,non-word,Sure non-word,1,,,1262,52,easy to read,28-01-2019 10:59
1482,Pilot,20,yes,Non-designer,2,lexical,7,inputsans,plans,word,Sure word,1,,,1584,52,easy to read,28-01-2019 10:59
1483,Pilot,20,yes,Non-designer,2,lexical,8,inputsans,miscuity,non-word,Sure non-word,1,,,2393,52,easy to read,28-01-2019 10:59
1484,Pilot,20,yes,Non-designer,2,lexical,9,inputsans,balance,word,Sure word,1,,,1776,52,easy to read,28-01-2019 10:59
1485,Pilot,20,yes,Non-designer,2,lexical,10,inputsans,signs,word,Sure word,1,,,1824,52,easy to read,28-01-2019 10:59
1486,Pilot,20,yes,Non-designer,2,lexical,11,inputsans,insumn,non-word,Sure non-word,1,,,2143,52,easy to read,28-01-2019 10:59
1487,Pilot,20,yes,Non-designer,2,lexical,12,inputsans,school,word,Sure word,1,,,1545,52,easy to read,28-01-2019 10:59
1488,Pilot,20,yes,Non-designer,2,lexical,13,inputsans,moundays,non-word,Sure non-word,1,,,2199,52,easy to read,28-01-2019 10:59
1489,Pilot,20,yes,Non-designer,2,lexical,14,inputsans,catch,word,Sure word,1,,,1880,52,easy to read,28-01-2019 10:59
1490,Pilot,20,yes,Non-designer,2,lexical,15,inputsans,relatric,non-word,Sure non-word,1,,,2031,52,easy to read,28-01-2019 10:59
1491,Pilot,20,yes,Non-designer,2,lexical,16,inputsans,todge,non-word,Sure non-word,1,,,2186,52,easy to read,28-01-2019 10:59
1492,Pilot,20,yes,Non-designer,2,lexical,17,inputsans,atter,non-word,Sure non-word,1,,,1072,52,easy to read,28-01-2019 10:59
1493,Pilot,20,yes,Non-designer,2,lexical,18,inputsans,physical,word,Sure word,1,,,1576,52,easy to read,28-01-2019 10:59
1494,Pilot,20,yes,Non-designer,2,lexical,19,inputsans,flight,word,Sure word,1,,,1360,52,easy to read,28-01-2019 10:59
