,ParticipantID,Type,TestID,TrialID,StudyID,Fluent,Training,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
5081,70,lexical,2,6,2,True,Letter designer,sansforgetica,became,word,Sure word,1.0,,,1947.0,7.574045005372199,45,difficult to read,14-04-2019 04:43
5082,70,lexical,2,7,2,True,Letter designer,sansforgetica,shought,non-word,Probably non-word,1.0,,,3624.0,8.19533366716287,45,difficult to read,14-04-2019 04:43
5083,70,lexical,2,8,2,True,Letter designer,sansforgetica,birst,non-word,Probably non-word,1.0,,,2581.0,7.855932199718613,45,difficult to read,14-04-2019 04:43
5084,70,lexical,2,9,2,True,Letter designer,sansforgetica,occalution,non-word,Probably non-word,1.0,,,3239.0,8.08301991917133,45,difficult to read,14-04-2019 04:43
5085,70,lexical,2,10,2,True,Letter designer,sansforgetica,rutongance,non-word,Probably non-word,1.0,,,3961.0,8.284251797621916,45,difficult to read,14-04-2019 04:43
5086,70,lexical,2,11,2,True,Letter designer,sansforgetica,enreloping,non-word,Sure non-word,1.0,,,2483.0,7.817222785508166,45,difficult to read,14-04-2019 04:43
5087,70,lexical,2,12,2,True,Letter designer,sansforgetica,horses,word,Sure word,1.0,,,1822.0,7.507690077819903,45,difficult to read,14-04-2019 04:43
5088,70,lexical,2,13,2,True,Letter designer,sansforgetica,performance,word,Sure word,1.0,,,2033.0,7.617267813628348,45,difficult to read,14-04-2019 04:43
5089,70,lexical,2,14,2,True,Letter designer,sansforgetica,countenth,non-word,Probably non-word,1.0,,,4266.0,8.358431899031295,45,difficult to read,14-04-2019 04:43
5090,70,lexical,2,15,2,True,Letter designer,sansforgetica,couled,non-word,Probably non-word,1.0,,,1906.0,7.552762084214147,45,difficult to read,14-04-2019 04:43
5091,70,lexical,2,16,2,True,Letter designer,sansforgetica,compared,word,Sure word,1.0,,,1800.0,7.495541943884256,45,difficult to read,14-04-2019 04:43
5092,70,lexical,2,17,2,True,Letter designer,sansforgetica,huntain,non-word,Probably non-word,1.0,,,2699.05,7.900655138226182,45,difficult to read,14-04-2019 04:43
5093,70,lexical,2,18,2,True,Letter designer,sansforgetica,traditional,word,Sure word,1.0,,,1756.0,7.470793774195062,45,difficult to read,14-04-2019 04:43
5094,70,lexical,2,19,2,True,Letter designer,sansforgetica,hanposed,non-word,Sure non-word,1.0,,,2985.0,8.001355025826703,45,difficult to read,14-04-2019 04:43
5095,70,lexical,2,20,2,True,Letter designer,sansforgetica,evidence,word,Sure word,1.0,,,1954.0,7.577633832602728,45,difficult to read,14-04-2019 04:43
5096,70,recognition,2,1,2,True,Letter designer,arial,because,word,Probably not seen,1.0,not seen,became,4542.0,8.421122722665503,45,difficult to read,14-04-2019 04:43
5097,70,recognition,2,2,2,True,Letter designer,arial,couled,non-word,Sure seen,1.0,seen,couled,2701.0,7.901377353792616,45,difficult to read,14-04-2019 04:43
5098,70,recognition,2,3,2,True,Letter designer,arial,captain,word,Sure seen,1.0,seen,captain,1788.0,7.488852955733459,45,difficult to read,14-04-2019 04:43
5099,70,recognition,2,4,2,True,Letter designer,arial,rutongance,non-word,Probably not seen,0.0,seen,rutongance,2214.0,7.7025561132685825,45,difficult to read,14-04-2019 04:43
5100,70,recognition,2,5,2,True,Letter designer,arial,shound,non-word,Probably not seen,1.0,not seen,shought,6470.0,8.774931387494947,45,difficult to read,14-04-2019 04:43
5101,70,recognition,2,6,2,True,Letter designer,arial,occational,non-word,Probably seen,0.0,not seen,occalution,2615.0,7.869019376499022,45,difficult to read,14-04-2019 04:43
5102,70,recognition,2,7,2,True,Letter designer,arial,counticks,non-word,Probably not seen,1.0,not seen,countenth,3996.0,8.293049139768444,45,difficult to read,14-04-2019 04:43
5103,70,recognition,2,8,2,True,Letter designer,arial,black,word,Probably not seen,1.0,not seen,birth,2442.0,7.800572654670651,45,difficult to read,14-04-2019 04:43
5104,70,recognition,2,9,2,True,Letter designer,arial,performance,word,Sure seen,1.0,seen,performance,1478.0,7.298445101508148,45,difficult to read,14-04-2019 04:43
5105,70,recognition,2,10,2,True,Letter designer,arial,traffic,word,Sure not seen,1.0,not seen,traditional,4153.0,8.331586243630754,45,difficult to read,14-04-2019 04:43
5106,70,recognition,2,11,2,True,Letter designer,arial,bought,word,Probably seen,1.0,seen,bought,2539.0,7.839525581704677,45,difficult to read,14-04-2019 04:43
5107,70,recognition,2,12,2,True,Letter designer,arial,huntain,non-word,Sure seen,1.0,seen,huntain,2467.0,7.810758116529358,45,difficult to read,14-04-2019 04:43
5108,70,recognition,2,13,2,True,Letter designer,arial,blace,non-word,Probably not seen,1.0,not seen,birst,2647.0,7.8811822022271025,45,difficult to read,14-04-2019 04:43
5109,70,recognition,2,14,2,True,Letter designer,arial,exactly,word,Probably not seen,1.0,not seen,evidence,4255.0,8.355850041007475,45,difficult to read,14-04-2019 04:43
5110,70,recognition,2,15,2,True,Letter designer,arial,retter,non-word,Probably not seen,0.0,seen,retter,1817.0,7.504942068396171,45,difficult to read,14-04-2019 04:43
5111,70,recognition,2,16,2,True,Letter designer,arial,scientific,word,Sure seen,1.0,seen,scientific,1825.0,7.509335266016593,45,difficult to read,14-04-2019 04:43
5112,71,lexical,1,1,2,True,Non-designer,sansforgetica,western,word,Sure word,1.0,,,2818.0,7.943782692458625,50,difficult to read,14-04-2019 00:55
5113,71,lexical,1,2,2,True,Non-designer,sansforgetica,strike,word,Sure word,1.0,,,1602.0,7.379008127628304,50,difficult to read,14-04-2019 00:55
5114,71,lexical,1,3,2,True,Non-designer,sansforgetica,remangth,non-word,Sure non-word,1.0,,,4889.0,8.494743062578646,50,difficult to read,14-04-2019 00:55
5115,71,lexical,1,4,2,True,Non-designer,sansforgetica,recent,word,Sure word,1.0,,,1873.0,7.535296702444088,50,difficult to read,14-04-2019 00:55
5116,71,lexical,1,5,2,True,Non-designer,sansforgetica,actions,word,Sure word,1.0,,,1669.0,7.419979923661836,50,difficult to read,14-04-2019 00:55
5117,71,lexical,1,6,2,True,Non-designer,sansforgetica,birst,non-word,Probably word,0.0,,,3067.0,8.028455164114254,50,difficult to read,14-04-2019 00:55
5118,71,lexical,1,7,2,True,Non-designer,sansforgetica,recently,word,Sure word,1.0,,,1114.0,7.015712420487231,50,difficult to read,14-04-2019 00:55
5119,71,lexical,1,8,2,True,Non-designer,sansforgetica,tempriation,non-word,Sure word,0.0,,,2424.0,7.793174347189205,50,difficult to read,14-04-2019 00:55
5120,71,lexical,1,9,2,True,Non-designer,sansforgetica,develop,word,Sure word,1.0,,,2045.0,7.623153068476903,50,difficult to read,14-04-2019 00:55
5121,71,lexical,1,10,2,True,Non-designer,sansforgetica,grened,non-word,Probably non-word,1.0,,,4307.0,8.36799688505411,50,difficult to read,14-04-2019 00:55
5122,71,lexical,1,11,2,True,Non-designer,sansforgetica,ultomobile,non-word,Probably non-word,1.0,,,3353.0,8.117610746466228,50,difficult to read,14-04-2019 00:55
5123,71,lexical,1,12,2,True,Non-designer,sansforgetica,leacted,non-word,Probably non-word,1.0,,,2746.0,7.917900586327916,50,difficult to read,14-04-2019 00:55
5124,71,lexical,1,13,2,True,Non-designer,sansforgetica,vally,non-word,Sure word,0.0,,,2017.0,7.6093665379542115,50,difficult to read,14-04-2019 00:55
5125,71,lexical,1,14,2,True,Non-designer,sansforgetica,shought,non-word,Probably word,0.0,,,4757.0,8.467372496432281,50,difficult to read,14-04-2019 00:55
5126,71,lexical,1,15,2,True,Non-designer,sansforgetica,council,word,Sure word,1.0,,,1993.0,7.597396320212795,50,difficult to read,14-04-2019 00:55
5127,71,lexical,1,16,2,True,Non-designer,sansforgetica,organized,word,Sure word,1.0,,,2507.0,7.826842098158293,50,difficult to read,14-04-2019 00:55
5128,71,lexical,1,17,2,True,Non-designer,sansforgetica,winnic,non-word,Probably word,0.0,,,5023.0,8.521782643750045,50,difficult to read,14-04-2019 00:55
5129,71,lexical,1,18,2,True,Non-designer,sansforgetica,diffesses,non-word,Probably non-word,1.0,,,3703.0,8.216898580913613,50,difficult to read,14-04-2019 00:55
5130,71,lexical,1,19,2,True,Non-designer,sansforgetica,pleasure,word,Sure word,1.0,,,2203.0,7.697575346802343,50,difficult to read,14-04-2019 00:55
5131,71,lexical,1,20,2,True,Non-designer,sansforgetica,influence,word,Sure word,1.0,,,2230.0,7.709756864454165,50,difficult to read,14-04-2019 00:55
5132,71,recognition,1,1,2,True,Non-designer,arial,recent,word,Sure seen,1.0,seen,recent,3130.0,8.048788283534199,50,difficult to read,14-04-2019 00:55
5133,71,recognition,1,2,2,True,Non-designer,arial,count,word,Probably not seen,1.0,not seen,council,2492.0,7.820840879907343,50,difficult to read,14-04-2019 00:55
5134,71,recognition,1,3,2,True,Non-designer,arial,grened,non-word,Sure seen,1.0,seen,grened,1671.0,7.4211775285953925,50,difficult to read,14-04-2019 00:55
5135,71,recognition,1,4,2,True,Non-designer,arial,tersuact,non-word,Probably not seen,1.0,not seen,tempriation,2777.0,7.929126487306799,50,difficult to read,14-04-2019 00:55
5136,71,recognition,1,5,2,True,Non-designer,arial,strong,word,Probably seen,0.0,not seen,strike,2882.0,7.966239776559467,50,difficult to read,14-04-2019 00:55
5137,71,recognition,1,6,2,True,Non-designer,arial,umbrated,non-word,Probably not seen,1.0,not seen,ultomobile,2459.0,7.807510042216192,50,difficult to read,14-04-2019 00:55
5138,71,recognition,1,7,2,True,Non-designer,arial,vally,non-word,Sure seen,1.0,seen,vally,1284.0,7.1577354842499075,50,difficult to read,14-04-2019 00:55
5139,71,recognition,1,8,2,True,Non-designer,arial,original,word,Sure seen,0.0,not seen,organized,1742.0,7.4627891574124465,50,difficult to read,14-04-2019 00:55
5140,71,recognition,1,9,2,True,Non-designer,arial,winnic,non-word,Sure seen,1.0,seen,winnic,2709.0,7.9043348420850945,50,difficult to read,14-04-2019 00:55
5141,71,recognition,1,10,2,True,Non-designer,arial,plenty,word,Probably not seen,1.0,not seen,pleasure,1972.0,7.5868035351625815,50,difficult to read,14-04-2019 00:55
5142,71,recognition,1,11,2,True,Non-designer,arial,shound,non-word,Sure seen,0.0,not seen,shought,2708.0,7.903965634032166,50,difficult to read,14-04-2019 00:55
5143,71,recognition,1,12,2,True,Non-designer,arial,recently,word,Sure seen,1.0,seen,recently,1468.0,7.2916562091744614,50,difficult to read,14-04-2019 00:55
5144,71,recognition,1,13,2,True,Non-designer,arial,develop,word,Probably not seen,0.0,seen,develop,3149.0,8.054840221101022,50,difficult to read,14-04-2019 00:55
5145,71,recognition,1,14,2,True,Non-designer,arial,blace,non-word,Sure seen,0.0,not seen,birst,2302.0,7.741533589281827,50,difficult to read,14-04-2019 00:55
5146,71,recognition,1,15,2,True,Non-designer,arial,actions,word,Sure not seen,0.0,seen,actions,2759.0,7.922623574217286,50,difficult to read,14-04-2019 00:55
5147,71,recognition,1,16,2,True,Non-designer,arial,leacted,non-word,Sure seen,1.0,seen,leacted,2516.0,7.830425617820331,50,difficult to read,14-04-2019 00:55
5148,71,lexical,2,1,2,True,Non-designer,arial,cloature,non-word,Probably non-word,1.0,,,5040.0,8.525161361065415,50,very easy to read,14-04-2019 00:55
5149,71,lexical,2,2,2,True,Non-designer,arial,notes,word,Sure word,1.0,,,1318.0,7.183870715062453,50,very easy to read,14-04-2019 00:55
5150,71,lexical,2,3,2,True,Non-designer,arial,practice,word,Sure word,1.0,,,1532.0,7.334329350300536,50,very easy to read,14-04-2019 00:55
5151,71,lexical,2,4,2,True,Non-designer,arial,watching,word,Sure word,1.0,,,1375.0,7.226209010100671,50,very easy to read,14-04-2019 00:55
5152,71,lexical,2,5,2,True,Non-designer,arial,compritable,non-word,Sure non-word,1.0,,,3220.0,8.077136638538454,50,very easy to read,14-04-2019 00:55
5153,71,lexical,2,6,2,True,Non-designer,arial,numals,non-word,Probably non-word,1.0,,,2930.0,7.982757702011112,50,very easy to read,14-04-2019 00:55
5154,71,lexical,2,7,2,True,Non-designer,arial,outting,non-word,Probably word,0.0,,,2800.0,7.937374696163295,50,very easy to read,14-04-2019 00:55
5155,71,lexical,2,8,2,True,Non-designer,arial,sechniall,non-word,Sure non-word,1.0,,,2183.0,7.688455356549944,50,very easy to read,14-04-2019 00:55
5156,71,lexical,2,9,2,True,Non-designer,arial,plastic,word,Sure word,1.0,,,1677.0,7.424761761823209,50,very easy to read,14-04-2019 00:55
5157,71,lexical,2,10,2,True,Non-designer,arial,likely,word,Sure word,1.0,,,1265.0,7.142827401161621,50,very easy to read,14-04-2019 00:55
5158,71,lexical,2,11,2,True,Non-designer,arial,suronder,non-word,Sure non-word,1.0,,,2625.0,7.872836175025724,50,very easy to read,14-04-2019 00:55
5159,71,lexical,2,12,2,True,Non-designer,arial,plenty,word,Sure word,1.0,,,1174.0,7.068172000388043,50,very easy to read,14-04-2019 00:55
5160,71,lexical,2,13,2,True,Non-designer,arial,oppech,non-word,Sure non-word,1.0,,,2702.0,7.901747518520144,50,very easy to read,14-04-2019 00:55
5161,71,lexical,2,14,2,True,Non-designer,arial,crisis,word,Sure word,1.0,,,1196.0,7.086737934510577,50,very easy to read,14-04-2019 00:55
5162,71,lexical,2,15,2,True,Non-designer,arial,looking,word,Sure word,1.0,,,995.0,6.902742737158593,50,very easy to read,14-04-2019 00:55
5163,71,lexical,2,16,2,True,Non-designer,arial,althdren,non-word,Sure non-word,1.0,,,2940.0,7.986164860332727,50,very easy to read,14-04-2019 00:55
5164,71,lexical,2,17,2,True,Non-designer,arial,commishors,non-word,Probably non-word,1.0,,,3066.0,8.028129059431759,50,very easy to read,14-04-2019 00:55
5165,71,lexical,2,18,2,True,Non-designer,arial,therinder,non-word,Sure non-word,1.0,,,2918.0,7.978653729082731,50,very easy to read,14-04-2019 00:55
5166,71,lexical,2,19,2,True,Non-designer,arial,production,word,Sure word,1.0,,,1099.0,7.002155954403621,50,very easy to read,14-04-2019 00:55
5167,71,lexical,2,20,2,True,Non-designer,arial,individual,word,Sure word,1.0,,,1801.0,7.496097345175956,50,very easy to read,14-04-2019 00:55
5168,71,recognition,2,1,2,True,Non-designer,sansforgetica,therinder,non-word,Sure seen,1.0,seen,therinder,2548.65625,7.843321538475528,50,very easy to read,14-04-2019 00:55
5169,71,recognition,2,2,2,True,Non-designer,sansforgetica,likely,word,Sure seen,1.0,seen,likely,1734.0,7.458186157340487,50,very easy to read,14-04-2019 00:55
5170,71,recognition,2,3,2,True,Non-designer,sansforgetica,looking,word,Sure seen,1.0,seen,looking,3189.0,8.067462667010059,50,very easy to read,14-04-2019 00:55
5171,71,recognition,2,4,2,True,Non-designer,sansforgetica,collainess,non-word,Sure not seen,1.0,not seen,cloature,3360.0,8.11969625295725,50,very easy to read,14-04-2019 00:55
5172,71,recognition,2,5,2,True,Non-designer,sansforgetica,commishors,non-word,Sure seen,1.0,seen,commishors,2074.0,7.637234388789473,50,very easy to read,14-04-2019 00:55
5173,71,recognition,2,6,2,True,Non-designer,sansforgetica,compritable,non-word,Probably seen,1.0,seen,compritable,2548.65625,7.843321538475528,50,very easy to read,14-04-2019 00:55
5174,71,recognition,2,7,2,True,Non-designer,sansforgetica,production,word,Probably seen,1.0,seen,production,2258.0,7.722234744709607,50,very easy to read,14-04-2019 00:55
5175,71,recognition,2,8,2,True,Non-designer,sansforgetica,industrial,word,Sure not seen,1.0,not seen,individual,1998.0,7.599901959208497,50,very easy to read,14-04-2019 00:55
5176,71,recognition,2,9,2,True,Non-designer,sansforgetica,played,word,Sure not seen,1.0,not seen,plastic,2361.0,7.766840537085513,50,very easy to read,14-04-2019 00:55
5177,71,recognition,2,10,2,True,Non-designer,sansforgetica,althount,non-word,Sure seen,0.0,not seen,althdren,1885.0,7.541683099882111,50,very easy to read,14-04-2019 00:55
5178,71,recognition,2,11,2,True,Non-designer,sansforgetica,opperal,non-word,Sure not seen,1.0,not seen,oppech,2276.0,7.730174795246223,50,very easy to read,14-04-2019 00:55
5179,71,recognition,2,12,2,True,Non-designer,sansforgetica,plenty,word,Sure seen,1.0,seen,plenty,1456.0,7.2834482287566304,50,very easy to read,14-04-2019 00:55
5180,71,recognition,2,13,2,True,Non-designer,sansforgetica,sechniall,non-word,Probably seen,1.0,seen,sechniall,4158.0,8.332789468417959,50,very easy to read,14-04-2019 00:55
5181,71,recognition,2,14,2,True,Non-designer,sansforgetica,water,word,Sure not seen,1.0,not seen,watching,1993.0,7.597396320212795,50,very easy to read,14-04-2019 00:55
5182,71,recognition,2,15,2,True,Non-designer,sansforgetica,nothing,word,Sure not seen,1.0,not seen,notes,3008.0,8.00903068506973,50,very easy to read,14-04-2019 00:55
5183,71,recognition,2,16,2,True,Non-designer,sansforgetica,overible,non-word,Sure not seen,1.0,not seen,outting,2271.0,7.7279755421055585,50,very easy to read,14-04-2019 00:55
5184,72,lexical,1,1,2,True,Non-designer,sansforgetica,treated,word,Sure word,1.0,,,2362.0,7.767263996757307,70,ok,14-04-2019 00:34
5185,72,lexical,1,2,2,True,Non-designer,sansforgetica,neiminate,non-word,Sure non-word,1.0,,,4682.0,8.451480648050856,70,ok,14-04-2019 00:34
5186,72,lexical,1,3,2,True,Non-designer,sansforgetica,claim,word,Sure word,1.0,,,1726.0,7.453561871643371,70,ok,14-04-2019 00:34
5187,72,lexical,1,4,2,True,Non-designer,sansforgetica,centent,non-word,Sure non-word,1.0,,,2756.0,7.921535632133549,70,ok,14-04-2019 00:34
5188,72,lexical,1,5,2,True,Non-designer,sansforgetica,medgy,non-word,Sure non-word,1.0,,,1403.0,7.24636808010246,70,ok,14-04-2019 00:34
5189,72,lexical,1,6,2,True,Non-designer,sansforgetica,specket,non-word,Sure non-word,1.0,,,1691.0,7.43307534889858,70,ok,14-04-2019 00:34
5190,72,lexical,1,7,2,True,Non-designer,sansforgetica,interest,word,Sure word,1.0,,,1428.0,7.2640301428995295,70,ok,14-04-2019 00:34
5191,72,lexical,1,8,2,True,Non-designer,sansforgetica,laucied,non-word,Sure non-word,1.0,,,3245.0,8.08487062913819,70,ok,14-04-2019 00:34
5192,72,lexical,1,9,2,True,Non-designer,sansforgetica,explaign,non-word,Sure non-word,1.0,,,1987.0,7.594381242551818,70,ok,14-04-2019 00:34
5193,72,lexical,1,10,2,True,Non-designer,sansforgetica,leader,word,Sure word,1.0,,,1589.0,7.370860166536716,70,ok,14-04-2019 00:34
5194,72,lexical,1,11,2,True,Non-designer,sansforgetica,glizagely,non-word,Sure non-word,1.0,,,1809.0,7.500529485395295,70,ok,14-04-2019 00:34
5195,72,lexical,1,12,2,True,Non-designer,sansforgetica,reaction,word,Sure word,1.0,,,1396.0,7.241366283322318,70,ok,14-04-2019 00:34
5196,72,lexical,1,13,2,True,Non-designer,sansforgetica,suppoing,non-word,Probably non-word,1.0,,,4584.0,8.430327258394575,70,ok,14-04-2019 00:34
5197,72,lexical,1,14,2,True,Non-designer,sansforgetica,married,word,Sure word,1.0,,,1347.0,7.205635176410363,70,ok,14-04-2019 00:34
5198,72,lexical,1,15,2,True,Non-designer,sansforgetica,compritable,non-word,Sure non-word,1.0,,,3772.0,8.235360643753348,70,ok,14-04-2019 00:34
5199,72,lexical,1,16,2,True,Non-designer,sansforgetica,tonight,word,Sure word,1.0,,,1368.0,7.221105098182496,70,ok,14-04-2019 00:34
5200,72,lexical,1,17,2,True,Non-designer,sansforgetica,least,word,Sure word,1.0,,,2335.0,7.755767170102997,70,ok,14-04-2019 00:34
5201,72,lexical,1,18,2,True,Non-designer,sansforgetica,gazark,non-word,Probably non-word,1.0,,,3325.0,8.109224953089955,70,ok,14-04-2019 00:34
5202,72,lexical,1,19,2,True,Non-designer,sansforgetica,beauty,word,Sure word,1.0,,,1910.0,7.554858521040676,70,ok,14-04-2019 00:34
5203,72,lexical,1,20,2,True,Non-designer,sansforgetica,lower,word,Sure word,1.0,,,1586.0,7.368970402194793,70,ok,14-04-2019 00:34
5204,72,recognition,1,1,2,True,Non-designer,arial,specket,non-word,Sure seen,1.0,seen,specket,2112.0,7.655390644826152,70,ok,14-04-2019 00:34
5205,72,recognition,1,2,2,True,Non-designer,arial,centent,non-word,Sure seen,1.0,seen,centent,1213.0,7.10085190894405,70,ok,14-04-2019 00:34
5206,72,recognition,1,3,2,True,Non-designer,arial,interesting,word,Sure seen,0.0,not seen,interest,1420.0,7.258412150595308,70,ok,14-04-2019 00:34
5207,72,recognition,1,4,2,True,Non-designer,arial,lunch,word,Sure not seen,1.0,not seen,lower,2175.0,7.684783943522785,70,ok,14-04-2019 00:34
5208,72,recognition,1,5,2,True,Non-designer,arial,gnaning,non-word,Sure not seen,1.0,not seen,glizagely,1420.0,7.258412150595308,70,ok,14-04-2019 00:34
5209,72,recognition,1,6,2,True,Non-designer,arial,reaction,word,Probably seen,1.0,seen,reaction,3634.0,8.198089248956116,70,ok,14-04-2019 00:34
5210,72,recognition,1,7,2,True,Non-designer,arial,gazark,non-word,Sure seen,1.0,seen,gazark,1363.0,7.217443431696532,70,ok,14-04-2019 00:34
5211,72,recognition,1,8,2,True,Non-designer,arial,meeterts,non-word,Sure not seen,1.0,not seen,medgy,1961.0,7.581209826196346,70,ok,14-04-2019 00:34
5212,72,recognition,1,9,2,True,Non-designer,arial,claim,word,Sure seen,1.0,seen,claim,1644.0,7.404887575616125,70,ok,14-04-2019 00:34
5213,72,recognition,1,10,2,True,Non-designer,arial,tonight,word,Sure seen,1.0,seen,tonight,977.0,6.884486652042782,70,ok,14-04-2019 00:34
5214,72,recognition,1,11,2,True,Non-designer,arial,explanented,non-word,Sure not seen,1.0,not seen,explaign,3875.0,8.262300941787446,70,ok,14-04-2019 00:34
5215,72,recognition,1,12,2,True,Non-designer,arial,leaves,word,Sure not seen,1.0,not seen,least,1587.0,7.369600720526409,70,ok,14-04-2019 00:34
5216,72,recognition,1,13,2,True,Non-designer,arial,massive,word,Sure not seen,1.0,not seen,married,997.0,6.904750769961837,70,ok,14-04-2019 00:34
5217,72,recognition,1,14,2,True,Non-designer,arial,treated,word,Probably seen,1.0,seen,treated,1680.0,7.426549072397305,70,ok,14-04-2019 00:34
5218,72,recognition,1,15,2,True,Non-designer,arial,laucied,non-word,Sure seen,1.0,seen,laucied,1442.0,7.273786317844895,70,ok,14-04-2019 00:34
5219,72,recognition,1,16,2,True,Non-designer,arial,surcenters,non-word,Probably not seen,1.0,not seen,suppoing,2450.0,7.8038433035387715,70,ok,14-04-2019 00:34
5220,72,lexical,2,1,2,True,Non-designer,arial,clesh,non-word,Probably non-word,1.0,,,2296.25,7.739032636529336,74,very easy to read,14-04-2019 00:34
5221,72,lexical,2,2,2,True,Non-designer,arial,thouggle,non-word,Sure non-word,1.0,,,3167.0,8.06054004653864,74,very easy to read,14-04-2019 00:34
5222,72,lexical,2,3,2,True,Non-designer,arial,parts,word,Sure word,1.0,,,1602.0,7.379008127628304,74,very easy to read,14-04-2019 00:34
5223,72,lexical,2,4,2,True,Non-designer,arial,recently,word,Sure word,1.0,,,1806.0,7.498869733976932,74,very easy to read,14-04-2019 00:34
5224,72,lexical,2,5,2,True,Non-designer,arial,deterienth,non-word,Sure non-word,1.0,,,2858.0,7.957877358489813,74,very easy to read,14-04-2019 00:34
5225,72,lexical,2,6,2,True,Non-designer,arial,decade,word,Sure word,1.0,,,1436.0,7.2696167496081685,74,very easy to read,14-04-2019 00:34
5226,72,lexical,2,7,2,True,Non-designer,arial,computer,word,Sure word,1.0,,,856.0,6.752270376141743,74,very easy to read,14-04-2019 00:34
5227,72,lexical,2,8,2,True,Non-designer,arial,takes,word,Sure word,1.0,,,896.0,6.7979404129749295,74,very easy to read,14-04-2019 00:34
5228,72,lexical,2,9,2,True,Non-designer,arial,afrifite,non-word,Probably non-word,1.0,,,2029.0,7.615298339825815,74,very easy to read,14-04-2019 00:34
5229,72,lexical,2,10,2,True,Non-designer,arial,tommon,non-word,Probably non-word,1.0,,,1235.0,7.118826249062077,74,very easy to read,14-04-2019 00:34
5230,72,lexical,2,11,2,True,Non-designer,arial,highly,word,Sure word,1.0,,,2835.0,7.949797216161853,74,very easy to read,14-04-2019 00:34
5231,72,lexical,2,12,2,True,Non-designer,arial,promatic,non-word,Probably word,0.0,,,2266.0,7.725771441587953,74,very easy to read,14-04-2019 00:34
5232,72,lexical,2,13,2,True,Non-designer,arial,playing,word,Sure word,1.0,,,1269.0,7.145984467714388,74,very easy to read,14-04-2019 00:34
5233,72,lexical,2,14,2,True,Non-designer,arial,covered,word,Sure word,1.0,,,1757.0,7.471363088187097,74,very easy to read,14-04-2019 00:34
5234,72,lexical,2,15,2,True,Non-designer,arial,independent,word,Sure word,1.0,,,1516.0,7.323830566202317,74,very easy to read,14-04-2019 00:34
5235,72,lexical,2,16,2,True,Non-designer,arial,faitain,non-word,Probably non-word,1.0,,,4538.0,8.420241665339788,74,very easy to read,14-04-2019 00:34
5236,72,lexical,2,17,2,True,Non-designer,arial,worls,non-word,Probably non-word,1.0,,,2254.0,7.720461694599723,74,very easy to read,14-04-2019 00:34
5237,72,lexical,2,18,2,True,Non-designer,arial,outel,non-word,Probably word,0.0,,,2119.0,7.6586995582682995,74,very easy to read,14-04-2019 00:34
5238,72,lexical,2,19,2,True,Non-designer,arial,streets,word,Sure word,1.0,,,1253.0,7.1332959548960675,74,very easy to read,14-04-2019 00:34
5239,72,lexical,2,20,2,True,Non-designer,arial,favies,non-word,Probably word,0.0,,,1972.0,7.5868035351625815,74,very easy to read,14-04-2019 00:34
5240,72,recognition,2,1,2,True,Non-designer,sansforgetica,promatic,non-word,Probably seen,1.0,seen,promatic,2606.0,7.8655717576847906,74,very easy to read,14-04-2019 00:34
5241,72,recognition,2,2,2,True,Non-designer,sansforgetica,worwars,non-word,Sure not seen,1.0,not seen,worls,1873.0,7.535296702444088,74,very easy to read,14-04-2019 00:34
5242,72,recognition,2,3,2,True,Non-designer,sansforgetica,devulaing,non-word,Sure not seen,1.0,not seen,deterienth,1794.0,7.4922030426187405,74,very easy to read,14-04-2019 00:34
5243,72,recognition,2,4,2,True,Non-designer,sansforgetica,covered,word,Sure seen,1.0,seen,covered,1618.0,7.388946097618438,74,very easy to read,14-04-2019 00:34
5244,72,recognition,2,5,2,True,Non-designer,sansforgetica,clesh,non-word,Sure seen,1.0,seen,clesh,1225.0,7.110696122978827,74,very easy to read,14-04-2019 00:34
5245,72,recognition,2,6,2,True,Non-designer,sansforgetica,thouggle,non-word,Sure seen,1.0,seen,thouggle,885.0,6.785587645007928,74,very easy to read,14-04-2019 00:34
5246,72,recognition,2,7,2,True,Non-designer,sansforgetica,takes,word,Probably seen,1.0,seen,takes,1947.75,7.574430139210968,74,very easy to read,14-04-2019 00:34
5247,72,recognition,2,8,2,True,Non-designer,sansforgetica,pleased,word,Probably not seen,1.0,not seen,playing,2265.0,7.725330037917135,74,very easy to read,14-04-2019 00:34
5248,72,recognition,2,9,2,True,Non-designer,sansforgetica,feanspore,non-word,Sure not seen,1.0,not seen,favies,1631.0,7.3969486026210145,74,very easy to read,14-04-2019 00:34
5249,72,recognition,2,10,2,True,Non-designer,sansforgetica,highly,word,Sure seen,1.0,seen,highly,1559.0,7.351799869057777,74,very easy to read,14-04-2019 00:34
5250,72,recognition,2,11,2,True,Non-designer,sansforgetica,individual,word,Sure not seen,1.0,not seen,independent,2073.0,7.6367521124357785,74,very easy to read,14-04-2019 00:34
5251,72,recognition,2,12,2,True,Non-designer,sansforgetica,decided,word,Sure not seen,1.0,not seen,decade,1415.0,7.254884810077338,74,very easy to read,14-04-2019 00:34
5252,72,recognition,2,13,2,True,Non-designer,sansforgetica,recently,word,Sure seen,1.0,seen,recently,1386.0,7.234177179749849,74,very easy to read,14-04-2019 00:34
5253,72,recognition,2,14,2,True,Non-designer,sansforgetica,outel,non-word,Sure seen,1.0,seen,outel,987.0,6.894670039433483,74,very easy to read,14-04-2019 00:34
